Date,Time,engagement rate (%)
10052021,1500,1.6
10052021,1501,1.5
10052021,1502,1.4
10052021,1503,1.3
10052021,1504,1.2
10052021,1505,1.1
10052021,1506,1
10052021,1507,0.9
10052021,1508,0.8
10052021,1509,0.7
10052021,1510,0.6
10052021,1511,0.5
10052021,1512,0.4
10052021,1513,0.3
10052021,1514,0.2
10052021,1515,0.1
10052021,1516,0.2
10052021,1517,0.3
10052021,1518,0.4
10052021,1519,0.5
10052021,1520,0.6
10052021,1521,0.7
10052021,1522,0.8
10052021,1523,0.9
10052021,1524,1
10052021,1525,1.1
10052021,1526,1.2
10052021,1527,1.3
10052021,1528,1.4
10052021,1529,1.5
10052021,1530,1.6
10052021,1531,1.7
10052021,1532,1.8
10052021,1533,1.9
10052021,1534,2
10052021,1535,2.1
10052021,1536,2.2
10052021,1537,2.3
10052021,1538,2.4
10052021,1539,2.5
10052021,1540,2.6
10052021,1541,2.7
10052021,1542,2.8
10052021,1543,2.9
10052021,1544,3
10052021,1545,3.1
10052021,1546,3.2
10052021,1547,3.3
10052021,1548,3.4
10052021,1549,3.5
10052021,1550,3.6
10052021,1551,3.7
10052021,1552,3.8
10052021,1553,3.9
10052021,1554,4
10052021,1555,4.1
10052021,1556,4.2
10052021,1557,4.3
10052021,1558,4.4
10052021,1559,4.5
10052021,1600,4.6
10052021,1601,4.7
10052021,1602,4.8
10052021,1603,4.9
10052021,1604,5
10052021,1605,5.1
10052021,1606,5.2
10052021,1607,5.3
10052021,1608,5.4
10052021,1609,5.5
10052021,1610,5.6
10052021,1611,5.7
10052021,1612,5.8
10052021,1613,5.9
10052021,1614,6
10052021,1615,6.1
10052021,1616,6.2
10052021,1617,6.3
10052021,1618,6.4
10052021,1619,6.5
10052021,1620,6.6
10052021,1621,6.7
10052021,1622,6.8
10052021,1623,6.9
10052021,1624,7
10052021,1625,7.1
10052021,1626,7.2
10052021,1627,7.3
10052021,1628,7.4
10052021,1629,7.5
10052021,1630,7.6
10052021,1631,7.7
10052021,1632,7.8
10052021,1633,7.9
10052021,1634,8
10052021,1635,8.1
10052021,1636,8.2
10052021,1637,8.3
10052021,1638,8.4
10052021,1639,8.5
10052021,1640,8.6
10052021,1641,8.7
10052021,1642,8.8
10052021,1643,8.9
10052021,1644,9
10052021,1645,9.1
10052021,1646,9.2
10052021,1647,9.3
10052021,1648,9.4
10052021,1649,9.5
10052021,1650,9.6
10052021,1651,9.7
10052021,1652,9.6
10052021,1653,9.5
10052021,1654,9.4
10052021,1655,9.3
10052021,1656,9.2
10052021,1657,9.1
10052021,1658,9
10052021,1659,8.9
10052021,1700,8.8
10052021,1701,8.7
10052021,1702,8.6
10052021,1703,8.5
10052021,1704,8.4
10052021,1705,8.3
10052021,1706,8.2
10052021,1707,8.1
10052021,1708,8
10052021,1709,7.9
10052021,1710,7.8
10052021,1711,7.7
10052021,1712,7.6
10052021,1713,7.5
10052021,1714,7.4
10052021,1715,7.3
10052021,1716,7.2
10052021,1717,7.1
10052021,1718,7
10052021,1719,6.9
10052021,1720,6.8
10052021,1721,6.7
10052021,1722,6.6
10052021,1723,6.5
10052021,1724,6.4
10052021,1725,6.3
10052021,1726,6.2
10052021,1727,6.1
10052021,1728,6
10052021,1729,5.9
10052021,1730,5.8
10052021,1731,5.7
10052021,1732,5.6
10052021,1733,5.5
10052021,1734,5.4
10052021,1735,5.3
10052021,1736,5.2
10052021,1737,5.1
10052021,1738,5
10052021,1739,4.9
10052021,1740,4.8
10052021,1741,4.7
10052021,1742,4.6
10052021,1743,4.5
10052021,1744,4.4
10052021,1745,4.3
10052021,1746,4.2
10052021,1747,4.1
10052021,1748,4
10052021,1749,3.9
10052021,1750,3.8
10052021,1751,3.7
10052021,1752,3.6
10052021,1753,3.5
10052021,1754,3.4
10052021,1755,3.3
10052021,1756,3.2
10052021,1757,3.1
10052021,1758,3
10052021,1759,2.9
10052021,1800,2.8
10052021,1801,2.7
10052021,1802,2.6
10052021,1803,2.5
10052021,1804,2.4
10052021,1805,2.3
10052021,1806,2.2
10052021,1807,2.1
10052021,1808,2
10052021,1809,1.9
10052021,1810,1.8
10052021,1811,1.7
10052021,1812,1.6
10052021,1813,1.5
10052021,1814,1.4
10052021,1815,1.3
10052021,1816,1.2
10052021,1817,1.1
10052021,1818,1
10052021,1819,0.9
10052021,1820,0.8
10052021,1821,0.7
10052021,1822,0.6
10052021,1823,0.7
10052021,1824,0.8
10052021,1825,0.9
10052021,1826,1
10052021,1827,1.1
10052021,1828,1.2
10052021,1829,1.3
10052021,1830,1.4
10052021,1831,1.5
10052021,1832,1.6
10052021,1833,1.7
10052021,1834,1.8
10052021,1835,1.9
10052021,1836,2
10052021,1837,2.1
10052021,1838,2.2
10052021,1839,2.3
10052021,1840,2.4
10052021,1841,2.5
10052021,1842,2.6
10052021,1843,2.7
10052021,1844,2.8
10052021,1845,2.9
10052021,1846,3
10052021,1847,3.1
10052021,1848,3.2
10052021,1849,3.3
10052021,1850,3.4
10052021,1851,3.5
10052021,1852,3.6
10052021,1853,3.7
10052021,1854,3.8
10052021,1855,3.9
10052021,1856,4
10052021,1857,4.1
10052021,1858,4.2
10052021,1859,4.3
10052021,1900,4.4
10052021,1901,4.5
10052021,1902,4.6
10052021,1903,4.7
10052021,1904,4.8
10052021,1905,4.9
10052021,1906,5
10052021,1907,5.1
10052021,1908,5.2
10052021,1909,5.3
10052021,1910,5.4
10052021,1911,5.5
10052021,1912,5.6
10052021,1913,5.7
10052021,1914,5.8
10052021,1915,5.9
10052021,1916,6
10052021,1917,6.1
10052021,1918,6.2
10052021,1919,6.3
10052021,1920,6.4
10052021,1921,6.5
10052021,1922,6.6
10052021,1923,6.7
10052021,1924,6.8
10052021,1925,6.9
10052021,1926,7
10052021,1927,7.1
10052021,1928,7.2
10052021,1929,7.3
10052021,1930,7.4
10052021,1931,7.5
10052021,1932,7.6
10052021,1933,7.7
10052021,1934,7.8
10052021,1935,7.9
10052021,1936,8
10052021,1937,8.1
10052021,1938,8.2
10052021,1939,8.3
10052021,1940,8.4
10052021,1941,8.5
10052021,1942,8.6
10052021,1943,8.7
10052021,1944,8.8
10052021,1945,8.9
10052021,1946,9
10052021,1947,9.1
10052021,1948,9
10052021,1949,8.9
10052021,1950,8.8
10052021,1951,8.7
10052021,1952,8.6
10052021,1953,8.5
10052021,1954,8.4
10052021,1955,8.3
10052021,1956,8.2
10052021,1957,8.1
10052021,1958,8
10052021,1959,7.9
10052021,2000,7.8
10052021,2001,7.7
10052021,2002,7.6
10052021,2003,7.5
10052021,2004,7.4
10052021,2005,7.3
10052021,2006,7.2
10052021,2007,7.1
10052021,2008,7
10052021,2009,6.9
10052021,2010,6.8
10052021,2011,6.7
10052021,2012,6.6
10052021,2013,6.5
10052021,2014,6.4
10052021,2015,6.3
10052021,2016,6.2
10052021,2017,6.1
10052021,2018,6
10052021,2019,5.9
10052021,2020,5.8
10052021,2021,5.7
10052021,2022,5.6
10052021,2023,5.5
10052021,2024,5.4
10052021,2025,5.3
10052021,2026,5.2
10052021,2027,5.1
10052021,2028,5
10052021,2029,4.9
10052021,2030,4.8
10052021,2031,4.7
10052021,2032,4.6
10052021,2033,4.5
10052021,2034,4.4
10052021,2035,4.3
10052021,2036,4.2
10052021,2037,4.1
10052021,2038,4
10052021,2039,3.9
10052021,2040,3.8
10052021,2041,3.7
10052021,2042,3.6
10052021,2043,3.5
10052021,2044,3.4
10052021,2045,3.3
10052021,2046,3.2
10052021,2047,3.1
10052021,2048,3
10052021,2049,2.9
10052021,2050,2.8
10052021,2051,2.7
10052021,2052,2.6
10052021,2053,2.5
10052021,2054,2.4
10052021,2055,2.3
10052021,2056,2.2
10052021,2057,2.1
10052021,2058,2
10052021,2059,1.9
10052021,2100,1.8
10052021,2101,1.7
10052021,2102,1.6
10052021,2103,1.5
10052021,2104,1.4
10052021,2105,1.3
10052021,2106,1.2
10052021,2107,1.1
10052021,2108,1
10052021,2109,0.9
10052021,2110,0.8
10052021,2111,0.7
10052021,2112,0.6
10052021,2113,0.5
10052021,2114,0.4
10052021,2115,0.3
10052021,2116,0.4
10052021,2117,0.5
10052021,2118,0.6
10052021,2119,0.7
10052021,2120,0.8
10052021,2121,0.9
10052021,2122,1
10052021,2123,1.1
10052021,2124,1.2
10052021,2125,1.3
10052021,2126,1.4
10052021,2127,1.5
10052021,2128,1.6
10052021,2129,1.7
10052021,2130,1.8
10052021,2131,1.9
10052021,2132,2
10052021,2133,2.1
10052021,2134,2.2
10052021,2135,2.3
10052021,2136,2.4
10052021,2137,2.5
10052021,2138,2.6
10052021,2139,2.7
10052021,2140,2.8
10052021,2141,2.9
10052021,2142,3
10052021,2143,3.1
10052021,2144,3.2
10052021,2145,3.3
10052021,2146,3.4
10052021,2147,3.5
10052021,2148,3.6
10052021,2149,3.7
10052021,2150,3.8
10052021,2151,3.9
10052021,2152,4
10052021,2153,4.1
10052021,2154,4.2
10052021,2155,4.3
10052021,2156,4.4
10052021,2157,4.5
10052021,2158,4.6
10052021,2159,4.7
10052021,2200,4.8
10052021,2201,4.9
10052021,2202,5
10052021,2203,5.1
10052021,2204,5.2
10052021,2205,5.3
10052021,2206,5.4
10052021,2207,5.5
10052021,2208,5.6
10052021,2209,5.7
10052021,2210,5.8
10052021,2211,5.9
10052021,2212,6
10052021,2213,6.1
10052021,2214,6.2
10052021,2215,6.3
10052021,2216,6.4
10052021,2217,6.5
10052021,2218,6.6
10052021,2219,6.5
10052021,2220,6.4
10052021,2221,6.3
10052021,2222,6.2
10052021,2223,6.1
10052021,2224,6
10052021,2225,5.9
10052021,2226,5.8
10052021,2227,5.7
10052021,2228,5.6
10052021,2229,5.5
10052021,2230,5.4
10052021,2231,5.3
10052021,2232,5.2
10052021,2233,5.1
10052021,2234,5
10052021,2235,4.9
10052021,2236,4.8
10052021,2237,4.7
10052021,2238,4.6
10052021,2239,4.5
10052021,2240,4.4
10052021,2241,4.3
10052021,2242,4.2
10052021,2243,4.1
10052021,2244,4
10052021,2245,3.9
10052021,2246,3.8
10052021,2247,3.7
10052021,2248,3.6
10052021,2249,3.5
10052021,2250,3.4
10052021,2251,3.3
10052021,2252,3.2
10052021,2253,3.1
10052021,2254,3
10052021,2255,2.9
10052021,2256,2.8
10052021,2257,2.7
10052021,2258,2.6
10052021,2259,2.5
10052021,2300,2.4
10052021,2301,2.3
10052021,2302,2.2
10052021,2303,2.1
10052021,2304,2
10052021,2305,1.9
10052021,2306,1.8
10052021,2307,1.7
10052021,2308,1.6
10052021,2309,1.5
10052021,2310,1.4
10052021,2311,1.3
10052021,2312,1.2
10052021,2313,1.1
10052021,2314,1
10052021,2315,0.9
10052021,2316,0.8
10052021,2317,0.7
10052021,2318,0.6
10052021,2319,0.5
10052021,2320,0.4
10052021,2321,0.3
10052021,2322,0.2
10052021,2323,0.3
10052021,2324,0.4
10052021,2325,0.5
10052021,2326,0.6
10052021,2327,0.7
10052021,2328,0.8
10052021,2329,0.9
10052021,2330,1
10052021,2331,1.1
10052021,2332,1.2
10052021,2333,1.3
10052021,2334,1.4
10052021,2335,1.5
10052021,2336,1.6
10052021,2337,1.7
10052021,2338,1.8
10052021,2339,1.9
10052021,2340,2
10052021,2341,2.1
10052021,2342,2.2
10052021,2343,2.3
10052021,2344,2.4
10052021,2345,2.5
10052021,2346,2.6
10052021,2347,2.7
10052021,2348,2.8
10052021,2349,2.9
10052021,2350,3
10052021,2351,3.1
10052021,2352,3.2
10052021,2353,3.3
10052021,2354,3.4
10052021,2355,3.5
10052021,2356,3.6
10052021,2357,3.7
10052021,2358,3.8
10052021,2359,3.9
11052021,00:00,4
11052021,00:01,4.1
11052021,00:02,4.2
11052021,00:03,4.3
11052021,00:04,4.4
11052021,00:05,4.5
11052021,00:06,4.6
11052021,00:07,4.7
11052021,00:08,4.8
11052021,00:09,4.9
11052021,00:10,5
11052021,00:11,5.1
11052021,00:12,5.2
11052021,00:13,5.3
11052021,00:14,5.4
11052021,00:15,5.5
11052021,00:16,5.6
11052021,00:17,5.7
11052021,00:18,5.8
11052021,00:19,5.9
11052021,00:20,6
11052021,00:21,6.1
11052021,00:22,6.2
11052021,00:23,6.3
11052021,00:24,6.4
11052021,00:25,6.5
11052021,00:26,6.6
11052021,00:27,6.7
11052021,00:28,6.8
11052021,00:29,6.9
11052021,00:30,7
11052021,00:31,7.1
11052021,00:32,7.2
11052021,00:33,7.3
11052021,00:34,7.4
11052021,00:35,7.5
11052021,00:36,7.6
11052021,00:37,7.7
11052021,00:38,7.8
11052021,00:39,7.9
11052021,00:40,8
11052021,00:41,8.1
11052021,00:42,8.2
11052021,00:43,8.3
11052021,00:44,8.4
11052021,00:45,8.5
11052021,00:46,8.6
11052021,00:47,8.7
11052021,00:48,8.8
11052021,00:49,8.9
11052021,00:50,9
11052021,00:51,9.1
11052021,00:52,9.2
11052021,00:53,9.3
11052021,00:54,9.2
11052021,00:55,9.1
11052021,00:56,9
11052021,00:57,8.9
11052021,00:58,8.8
11052021,00:59,8.7
11052021,01:00,8.6
11052021,01:01,8.5
11052021,01:02,8.4
11052021,01:03,8.3
11052021,01:04,8.2
11052021,01:05,8.1
11052021,01:06,8
11052021,01:07,7.9
11052021,01:08,7.8
11052021,01:09,7.7
11052021,01:10,7.6
11052021,01:11,7.5
11052021,01:12,7.4
11052021,01:13,7.3
11052021,01:14,7.2
11052021,01:15,7.1
11052021,01:16,7
11052021,01:17,6.9
11052021,01:18,6.8
11052021,01:19,6.7
11052021,01:20,6.6
11052021,01:21,6.5
11052021,01:22,6.4
11052021,01:23,6.3
11052021,01:24,6.2
11052021,01:25,6.1
11052021,01:26,6
11052021,01:27,5.9
11052021,01:28,5.8
11052021,01:29,5.7
11052021,01:30,5.6
11052021,01:31,5.5
11052021,01:32,5.4
11052021,01:33,5.3
11052021,01:34,5.2
11052021,01:35,5.1
11052021,01:36,5
11052021,01:37,4.9
11052021,01:38,4.8
11052021,01:39,4.7
11052021,01:40,4.6
11052021,01:41,4.5
11052021,01:42,4.4
11052021,01:43,4.3
11052021,01:44,4.2
11052021,01:45,4.1
11052021,01:46,4
11052021,01:47,3.9
11052021,01:48,3.8
11052021,01:49,3.7
11052021,01:50,3.6
11052021,01:51,3.5
11052021,01:52,3.4
11052021,01:53,3.3
11052021,01:54,3.2
11052021,01:55,3.1
11052021,01:56,3
11052021,01:57,2.9
11052021,01:58,2.8
11052021,01:59,2.7
11052021,02:00,2.6
11052021,02:01,2.5
11052021,02:02,2.4
11052021,02:03,2.3
11052021,02:04,2.2
11052021,02:05,2.1
11052021,02:06,2
11052021,02:07,1.9
11052021,02:08,1.8
11052021,02:09,1.7
11052021,02:10,1.6
11052021,02:11,1.5
11052021,02:12,1.4
11052021,02:13,1.3
11052021,02:14,1.2
11052021,02:15,1.1
11052021,02:16,1
11052021,02:17,0.9
11052021,02:18,0.8
11052021,02:19,0.7
11052021,02:20,0.6
11052021,02:21,0.5
11052021,02:22,0.6
11052021,02:23,0.7
11052021,02:24,0.8
11052021,02:25,0.9
11052021,02:26,1
11052021,02:27,1.1
11052021,02:28,1.2
11052021,02:29,1.3
11052021,02:30,1.4
11052021,02:31,1.5
11052021,02:32,1.6
11052021,02:33,1.7
11052021,02:34,1.8
11052021,02:35,1.9
11052021,02:36,2
11052021,02:37,2.1
11052021,02:38,2.2
11052021,02:39,2.3
11052021,02:40,2.4
11052021,02:41,2.5
11052021,02:42,2.6
11052021,02:43,2.7
11052021,02:44,2.8
11052021,02:45,2.9
11052021,02:46,3
11052021,02:47,3.1
11052021,02:48,3.2
11052021,02:49,3.3
11052021,02:50,3.4
11052021,02:51,3.5
11052021,02:52,3.6
11052021,02:53,3.7
11052021,02:54,3.8
11052021,02:55,3.9
11052021,02:56,4
11052021,02:57,4.1
11052021,02:58,4.2
11052021,02:59,4.3
11052021,03:00,4.4
11052021,03:01,4.5
11052021,03:02,4.6
11052021,03:03,4.7
11052021,03:04,4.8
11052021,03:05,4.9
11052021,03:06,5
11052021,03:07,5.1
11052021,03:08,5.2
11052021,03:09,5.3
11052021,03:10,5.4
11052021,03:11,5.5
11052021,03:12,5.6
11052021,03:13,5.7
11052021,03:14,5.8
11052021,03:15,5.9
11052021,03:16,6
11052021,03:17,6.1
11052021,03:18,6.2
11052021,03:19,6.3
11052021,03:20,6.4
11052021,03:21,6.5
11052021,03:22,6.6
11052021,03:23,6.7
11052021,03:24,6.8
11052021,03:25,6.9
11052021,03:26,6.8
11052021,03:27,6.7
11052021,03:28,6.6
11052021,03:29,6.5
11052021,03:30,6.4
11052021,03:31,6.3
11052021,03:32,6.2
11052021,03:33,6.1
11052021,03:34,6
11052021,03:35,5.9
11052021,03:36,5.8
11052021,03:37,5.7
11052021,03:38,5.6
11052021,03:39,5.5
11052021,03:40,5.4
11052021,03:41,5.3
11052021,03:42,5.2
11052021,03:43,5.1
11052021,03:44,5
11052021,03:45,4.9
11052021,03:46,4.8
11052021,03:47,4.7
11052021,03:48,4.6
11052021,03:49,4.5
11052021,03:50,4.4
11052021,03:51,4.3
11052021,03:52,4.2
11052021,03:53,4.1
11052021,03:54,4
11052021,03:55,3.9
11052021,03:56,3.8
11052021,03:57,3.7
11052021,03:58,3.6
11052021,03:59,3.5
11052021,04:00,3.4
11052021,04:01,3.3
11052021,04:02,3.2
11052021,04:03,3.1
11052021,04:04,3
11052021,04:05,2.9
11052021,04:06,2.8
11052021,04:07,2.7
11052021,04:08,2.6
11052021,04:09,2.5
11052021,04:10,2.4
11052021,04:11,2.3
11052021,04:12,2.2
11052021,04:13,2.1
11052021,04:14,2
11052021,04:15,1.9
11052021,04:16,1.8
11052021,04:17,1.7
11052021,04:18,1.6
11052021,04:19,1.5
11052021,04:20,1.4
11052021,04:21,1.3
11052021,04:22,1.2
11052021,04:23,1.1
11052021,04:24,1
11052021,04:25,0.9
11052021,04:26,0.8
11052021,04:27,0.7
11052021,04:28,0.6
11052021,04:29,0.5
11052021,04:30,0.4
11052021,04:31,0.3
11052021,04:32,0.2
11052021,04:33,0.1
11052021,04:34,0.2
11052021,04:35,0.3
11052021,04:36,0.4
11052021,04:37,0.5
11052021,04:38,0.6
11052021,04:39,0.7
11052021,04:40,0.8
11052021,04:41,0.9
11052021,04:42,1
11052021,04:43,1.1
11052021,04:44,1.2
11052021,04:45,1.3
11052021,04:46,1.4
11052021,04:47,1.5
11052021,04:48,1.6
11052021,04:49,1.7
11052021,04:50,1.8
11052021,04:51,1.9
11052021,04:52,2
11052021,04:53,2.1
11052021,04:54,2.2
11052021,04:55,2.3
11052021,04:56,2.4
11052021,04:57,2.5
11052021,04:58,2.6
11052021,04:59,2.7
11052021,05:00,2.8
11052021,05:01,2.9
11052021,05:02,3
11052021,05:03,3.1
11052021,05:04,3.2
11052021,05:05,3.3
11052021,05:06,3.4
11052021,05:07,3.5
11052021,05:08,3.6
11052021,05:09,3.7
11052021,05:10,3.8
11052021,05:11,3.9
11052021,05:12,4
11052021,05:13,4.1
11052021,05:14,4.2
11052021,05:15,4.3
11052021,05:16,4.4
11052021,05:17,4.5
11052021,05:18,4.6
11052021,05:19,4.7
11052021,05:20,4.8
11052021,05:21,4.9
11052021,05:22,5
11052021,05:23,5.1
11052021,05:24,5.2
11052021,05:25,5.3
11052021,05:26,5.4
11052021,05:27,5.5
11052021,05:28,5.6
11052021,05:29,5.7
11052021,05:30,5.8
11052021,05:31,5.9
11052021,05:32,6
11052021,05:33,6.1
11052021,05:34,6.2
11052021,05:35,6.3
11052021,05:36,6.4
11052021,05:37,6.5
11052021,05:38,6.6
11052021,05:39,6.7
11052021,05:40,6.8
11052021,05:41,6.9
11052021,05:42,7
11052021,05:43,7.1
11052021,05:44,7.2
11052021,05:45,7.3
11052021,05:46,7.4
11052021,05:47,7.5
11052021,05:48,7.6
11052021,05:49,7.7
11052021,05:50,7.8
11052021,05:51,7.7
11052021,05:52,7.6
11052021,05:53,7.5
11052021,05:54,7.4
11052021,05:55,7.3
11052021,05:56,7.2
11052021,05:57,7.1
11052021,05:58,7
11052021,05:59,6.9
11052021,06:00,6.8
11052021,06:01,6.7
11052021,06:02,6.6
11052021,06:03,6.5
11052021,06:04,6.4
11052021,06:05,6.3
11052021,06:06,6.2
11052021,06:07,6.1
11052021,06:08,6
11052021,06:09,5.9
11052021,06:10,5.8
11052021,06:11,5.7
11052021,06:12,5.6
11052021,06:13,5.5
11052021,06:14,5.4
11052021,06:15,5.3
11052021,06:16,5.2
11052021,06:17,5.1
11052021,06:18,5
11052021,06:19,4.9
11052021,06:20,4.8
11052021,06:21,4.7
11052021,06:22,4.6
11052021,06:23,4.5
11052021,06:24,4.4
11052021,06:25,4.3
11052021,06:26,4.2
11052021,06:27,4.1
11052021,06:28,4
11052021,06:29,3.9
11052021,06:30,3.8
11052021,06:31,3.7
11052021,06:32,3.6
11052021,06:33,3.5
11052021,06:34,3.4
11052021,06:35,3.3
11052021,06:36,3.2
11052021,06:37,3.1
11052021,06:38,3
11052021,06:39,2.9
11052021,06:40,2.8
11052021,06:41,2.7
11052021,06:42,2.6
11052021,06:43,2.5
11052021,06:44,2.4
11052021,06:45,2.3
11052021,06:46,2.2
11052021,06:47,2.1
11052021,06:48,2
11052021,06:49,1.9
11052021,06:50,1.8
11052021,06:51,1.7
11052021,06:52,1.6
11052021,06:53,1.5
11052021,06:54,1.4
11052021,06:55,1.3
11052021,06:56,1.2
11052021,06:57,1.1
11052021,06:58,1
11052021,06:59,0.9
11052021,07:00,0.8
11052021,07:01,0.7
11052021,07:02,0.6
11052021,07:03,0.5
11052021,07:04,0.6
11052021,07:05,0.7
11052021,07:06,0.8
11052021,07:07,0.9
11052021,07:08,1
11052021,07:09,1.1
11052021,07:10,1.2
11052021,07:11,1.3
11052021,07:12,1.4
11052021,07:13,1.5
11052021,07:14,1.6
11052021,07:15,1.7
11052021,07:16,1.8
11052021,07:17,1.9
11052021,07:18,2
11052021,07:19,2.1
11052021,07:20,2.2
11052021,07:21,2.3
11052021,07:22,2.4
11052021,07:23,2.5
11052021,07:24,2.6
11052021,07:25,2.7
11052021,07:26,2.8
11052021,07:27,2.9
11052021,07:28,3
11052021,07:29,3.1
11052021,07:30,3.2
11052021,07:31,3.3
11052021,07:32,3.4
11052021,07:33,3.5
11052021,07:34,3.6
11052021,07:35,3.7
11052021,07:36,3.8
11052021,07:37,3.9
11052021,07:38,4
11052021,07:39,4.1
11052021,07:40,4.2
11052021,07:41,4.3
11052021,07:42,4.4
11052021,07:43,4.5
11052021,07:44,4.6
11052021,07:45,4.7
11052021,07:46,4.8
11052021,07:47,4.9
11052021,07:48,5
11052021,07:49,5.1
11052021,07:50,5.2
11052021,07:51,5.3
11052021,07:52,5.4
11052021,07:53,5.5
11052021,07:54,5.6
11052021,07:55,5.7
11052021,07:56,5.8
11052021,07:57,5.9
11052021,07:58,6
11052021,07:59,6.1
11052021,08:00,6.2
11052021,08:01,6.3
11052021,08:02,6.4
11052021,08:03,6.5
11052021,08:04,6.6
11052021,08:05,6.7
11052021,08:06,6.8
11052021,08:07,6.9
11052021,08:08,7
11052021,08:09,7.1
11052021,08:10,7.2
11052021,08:11,7.3
11052021,08:12,7.4
11052021,08:13,7.5
11052021,08:14,7.6
11052021,08:15,7.7
11052021,08:16,7.8
11052021,08:17,7.9
11052021,08:18,8
11052021,08:19,8.1
11052021,08:20,8.2
11052021,08:21,8.3
11052021,08:22,8.4
11052021,08:23,8.5
11052021,08:24,8.6
11052021,08:25,8.7
11052021,08:26,8.8
11052021,08:27,8.9
11052021,08:28,9
11052021,08:29,9.1
11052021,08:30,9
11052021,08:31,8.9
11052021,08:32,8.8
11052021,08:33,8.7
11052021,08:34,8.6
11052021,08:35,8.5
11052021,08:36,8.4
11052021,08:37,8.3
11052021,08:38,8.2
11052021,08:39,8.1
11052021,08:40,8
11052021,08:41,7.9
11052021,08:42,7.8
11052021,08:43,7.7
11052021,08:44,7.6
11052021,08:45,7.5
11052021,08:46,7.4
11052021,08:47,7.3
11052021,08:48,7.2
11052021,08:49,7.1
11052021,08:50,7
11052021,08:51,6.9
11052021,08:52,6.8
11052021,08:53,6.7
11052021,08:54,6.6
11052021,08:55,6.5
11052021,08:56,6.4
11052021,08:57,6.3
11052021,08:58,6.2
11052021,08:59,6.1
11052021,09:00,6
11052021,09:01,5.9
11052021,09:02,5.8
11052021,09:03,5.7
11052021,09:04,5.6
11052021,09:05,5.5
11052021,09:06,5.4
11052021,09:07,5.3
11052021,09:08,5.2
11052021,09:09,5.1
11052021,09:10,5
11052021,09:11,4.9
11052021,09:12,4.8
11052021,09:13,4.7
11052021,09:14,4.6
11052021,09:15,4.5
11052021,09:16,4.4
11052021,09:17,4.3
11052021,09:18,4.2
11052021,09:19,4.1
11052021,09:20,4
11052021,09:21,3.9
11052021,09:22,3.8
11052021,09:23,3.7
11052021,09:24,3.6
11052021,09:25,3.5
11052021,09:26,3.4
11052021,09:27,3.3
11052021,09:28,3.2
11052021,09:29,3.1
11052021,09:30,3
11052021,09:31,2.9
11052021,09:32,2.8
11052021,09:33,2.7
11052021,09:34,2.6
11052021,09:35,2.5
11052021,09:36,2.4
11052021,09:37,2.3
11052021,09:38,2.2
11052021,09:39,2.1
11052021,09:40,2
11052021,09:41,1.9
11052021,09:42,1.8
11052021,09:43,1.7
11052021,09:44,1.6
11052021,09:45,1.5
11052021,09:46,1.4
11052021,09:47,1.3
11052021,09:48,1.2
11052021,09:49,1.1
11052021,09:50,1
11052021,09:51,0.9
11052021,09:52,0.8
11052021,09:53,0.7
11052021,09:54,0.6
11052021,09:55,0.5
11052021,09:56,0.4
11052021,09:57,0.3
11052021,09:58,0.2
11052021,09:59,0.3
11052021,1000,0.4
11052021,1001,0.5
11052021,1002,0.6
11052021,1003,0.7
11052021,1004,0.8
11052021,1005,0.9
11052021,1006,1
11052021,1007,1.1
11052021,1008,1.2
11052021,1009,1.3
11052021,1010,1.4
11052021,1011,1.5
11052021,1012,1.6
11052021,1013,1.7
11052021,1014,1.8
11052021,1015,1.9
11052021,1016,2
11052021,1017,2.1
11052021,1018,2.2
11052021,1019,2.3
11052021,1020,2.4
11052021,1021,2.5
11052021,1022,2.6
11052021,1023,2.7
11052021,1024,2.8
11052021,1025,2.9
11052021,1026,3
11052021,1027,3.1
11052021,1028,3.2
11052021,1029,3.3
11052021,1030,3.4
11052021,1031,3.5
11052021,1032,3.6
11052021,1033,3.7
11052021,1034,3.8
11052021,1035,3.9
11052021,1036,4
11052021,1037,4.1
11052021,1038,4.2
11052021,1039,4.3
11052021,1040,4.4
11052021,1041,4.5
11052021,1042,4.6
11052021,1043,4.7
11052021,1044,4.8
11052021,1045,4.9
11052021,1046,5
11052021,1047,5.1
11052021,1048,5.2
11052021,1049,5.3
11052021,1050,5.4
11052021,1051,5.5
11052021,1052,5.6
11052021,1053,5.7
11052021,1054,5.8
11052021,1055,5.9
11052021,1056,6
11052021,1057,6.1
11052021,1058,6.2
11052021,1059,6.3
11052021,1100,6.4
11052021,1101,6.5
11052021,1102,6.6
11052021,1103,6.7
11052021,1104,6.8
11052021,1105,6.9
11052021,1106,7
11052021,1107,7.1
11052021,1108,7.2
11052021,1109,7.3
11052021,1110,7.4
11052021,1111,7.5
11052021,1112,7.6
11052021,1113,7.7
11052021,1114,7.8
11052021,1115,7.9
11052021,1116,8
11052021,1117,8.1
11052021,1118,8.2
11052021,1119,8.3
11052021,1120,8.4
11052021,1121,8.5
11052021,1122,8.6
11052021,1123,8.7
11052021,1124,8.8
11052021,1125,8.9
11052021,1126,9
11052021,1127,9.1
11052021,1128,9
11052021,1129,8.9
11052021,1130,8.8
11052021,1131,8.7
11052021,1132,8.6
11052021,1133,8.5
11052021,1134,8.4
11052021,1135,8.3
11052021,1136,8.2
11052021,1137,8.1
11052021,1138,8
